age,income,emp_years,grade,loan_amount,interest_rate,status,percent_income,credit_history,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_purpose_EDUCATION,loan_purpose_HOMEIMPROVEMENT,loan_purpose_MEDICAL,loan_purpose_PERSONAL,loan_purpose_VENTURE,default_history_Y,age_income_ratio,loan_income_ratio
22,60000,0.0,0,6025,10.99,0,0.1,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00036666666666666667,0.10041666666666667
24,29232,1.0,1,11000,11.71,0,0.38,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0008210180623973727,0.3762999452654625
23,37500,0.0,0,1800,8.94,0,0.05,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0006133333333333334,0.048
22,59000,2.0,1,11000,10.74,0,0.19,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003728813559322034,0.1864406779661017
23,32388,0.0,1,6000,10.71,0,0.19,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0007101395578609362,0.1852537977028529
23,48000,1.0,2,10000,12.84,0,0.21,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.00047916666666666664,0.20833333333333334
22,36600,2.0,0,9950,7.29,0,0.27,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0006010928961748634,0.2718579234972678
25,45000,5.0,1,3800,10.65,0,0.08,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005555555555555556,0.08444444444444445
23,100000,0.0,0,7000,8.59,0,0.07,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023,0.07
25,29000,2.0,2,2500,12.84,1,0.09,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0008620689655172414,0.08620689655172414
26,70000,2.0,1,10000,9.45,0,0.14,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037142857142857143,0.14285714285714285
22,70800,6.0,2,10000,12.61,0,0.14,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0003107344632768362,0.14124293785310735
24,30000,2.0,0,3000,6.03,0,0.1,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0008,0.1
26,24500,4.0,1,8875,10.0,1,0.36,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0010612244897959184,0.3622448979591837
23,40000,5.0,1,2000,11.71,0,0.05,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000575,0.05
26,72600,3.0,0,4500,7.74,0,0.06,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0003581267217630854,0.06198347107438017
26,75000,5.0,0,20000,6.91,0,0.27,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00034666666666666667,0.26666666666666666
25,42000,2.0,1,2000,9.25,0,0.05,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0005952380952380953,0.047619047619047616
22,89250,6.0,3,7500,13.24,1,0.07,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0002464985994397759,0.08403361344537816
21,12000,0.0,2,2200,10.99,1,0.18,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00175,0.18333333333333332
23,57600,0.0,1,1000,10.99,0,0.02,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0003993055555555556,0.017361111111111112
23,50000,6.0,1,17000,12.42,0,0.34,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00046,0.34
25,70000,6.0,1,12000,10.37,0,0.17,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00035714285714285714,0.17142857142857143
21,30000,1.0,2,6000,13.16,1,0.2,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0007,0.2
22,100000,3.0,1,12000,11.11,0,0.12,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00022,0.12
22,33300,0.0,1,13250,10.99,1,0.4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0006606606606606607,0.3978978978978979
23,19200,4.0,0,6000,6.54,1,0.31,4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0011979166666666666,0.3125
25,41000,3.0,1,8000,10.99,0,0.2,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0006097560975609756,0.1951219512195122
24,55000,8.0,0,10000,5.79,0,0.18,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00043636363636363637,0.18181818181818182
24,35000,6.0,1,8575,10.65,0,0.24,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0006857142857142857,0.245
21,62000,2.0,0,6000,7.51,0,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00033870967741935485,0.0967741935483871
23,54000,4.0,1,5000,9.99,0,0.09,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00042592592592592595,0.09259259259259259
22,10800,4.0,2,3600,12.23,1,0.33,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.002037037037037037,0.3333333333333333
23,70000,0.0,1,3600,10.59,0,0.05,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00032857142857142856,0.05142857142857143
21,13806,6.0,2,4750,12.73,1,0.34,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.001521077792264233,0.34405331015500507
23,69743,7.0,3,1000,14.11,0,0.01,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00032978220036419424,0.014338356537573663
23,41000,7.0,0,4700,7.9,0,0.11,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005609756097560975,0.11463414634146342
23,55000,5.0,2,8000,13.85,0,0.15,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0004181818181818182,0.14545454545454545
23,43000,1.0,0,9000,9.63,0,0.21,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005348837209302326,0.20930232558139536
22,31200,1.0,1,3200,11.99,0,0.1,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0007051282051282052,0.10256410256410256
23,46852,3.0,1,6800,10.65,1,0.15,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004909075386322889,0.14513788098693758
21,39900,3.0,1,6000,11.49,0,0.15,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.15037593984962405
26,59000,3.0,3,12000,10.99,1,0.2,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0004406779661016949,0.2033898305084746
22,67500,1.0,1,7500,9.76,0,0.11,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0003259259259259259,0.1111111111111111
21,23000,2.0,0,7000,8.9,0,0.3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009130434782608696,0.30434782608695654
24,30000,6.0,0,6000,7.51,0,0.2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.2
22,50000,6.0,1,10000,9.88,0,0.2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00044,0.2
24,34900,3.0,1,5000,11.49,0,0.14,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0006876790830945558,0.14326647564469913
21,18000,1.0,0,3200,8.49,1,0.18,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0011666666666666668,0.17777777777777778
25,98000,0.0,0,2000,7.37,0,0.02,3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00025510204081632655,0.02040816326530612
23,51996,7.0,2,4000,13.98,0,0.08,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.00044234171859373797,0.07692899453804139
23,33000,5.0,3,4800,14.54,0,0.15,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.000696969696969697,0.14545454545454545
24,112000,8.0,0,3500,5.42,0,0.03,4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00021428571428571427,0.03125
23,32000,0.0,0,4000,7.68,0,0.13,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00071875,0.125
26,67983,7.0,3,15000,16.49,1,0.19,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0003824485533147993,0.22064339614315343
24,45792,3.0,1,17000,10.38,1,0.37,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0005241090146750524,0.3712438853948288
25,56004,3.0,2,7000,14.22,0,0.12,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0004463966859510035,0.12499107206628098
25,35000,9.0,2,4000,13.11,0,0.11,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0007142857142857143,0.11428571428571428
25,30000,6.0,1,4000,9.76,0,0.13,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0008333333333333334,0.13333333333333333
23,92000,7.0,2,18000,12.68,0,0.2,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.1956521739130435
24,56100,4.0,3,20000,14.74,1,0.3,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.000427807486631016,0.35650623885918004
23,69996,7.0,2,5600,13.11,0,0.08,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032859020515458025,0.08000457168981084
23,37000,3.0,3,3600,15.62,1,0.1,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0006216216216216216,0.0972972972972973
24,62000,7.0,0,6200,10.99,0,0.1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003870967741935484,0.1
23,60000,2.0,0,9000,6.17,0,0.15,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00038333333333333334,0.15
23,32000,0.0,2,8500,13.16,0,0.27,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.00071875,0.265625
24,42000,0.0,0,12000,7.66,0,0.29,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0005714285714285715,0.2857142857142857
24,80000,8.0,3,5000,15.62,0,0.06,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0003,0.0625
25,77000,1.0,5,7200,18.53,1,0.09,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003246753246753247,0.09350649350649351
24,62500,2.0,0,6000,5.79,0,0.1,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000384,0.096
25,63600,9.0,1,7000,11.49,1,0.11,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039308176100628933,0.11006289308176101
22,19200,3.0,3,5000,15.33,1,0.26,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0011458333333333333,0.2604166666666667
22,89000,6.0,2,16000,13.22,0,0.18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00024719101123595505,0.1797752808988764
24,80000,6.0,0,16000,7.88,0,0.2,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.2
24,59000,3.0,2,6800,12.53,1,0.12,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00040677966101694915,0.1152542372881356
25,34000,0.0,2,10000,13.79,1,0.29,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0007352941176470588,0.29411764705882354
22,50000,3.0,0,6000,8.94,0,0.12,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00044,0.12
24,30000,0.0,4,10000,19.29,1,0.33,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0008,0.3333333333333333
24,46000,0.0,3,5975,14.46,1,0.13,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0005217391304347826,0.1298913043478261
25,80000,0.0,1,16000,9.88,0,0.2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0003125,0.2
24,89772,8.0,2,6000,13.92,0,0.07,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002673439379762064,0.06683598449405159
25,33000,9.0,1,3000,11.99,0,0.09,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0007575757575757576,0.09090909090909091
23,54000,7.0,1,1500,9.62,0,0.03,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00042592592592592595,0.027777777777777776
22,30000,4.0,2,6500,13.85,0,0.22,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0007333333333333333,0.21666666666666667
24,70000,4.0,2,14400,12.68,0,0.21,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00034285714285714285,0.2057142857142857
23,96000,7.0,1,10000,10.65,0,0.1,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00023958333333333332,0.10416666666666667
22,39000,6.0,0,7000,8.94,1,0.18,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005641025641025641,0.1794871794871795
26,105000,11.0,0,5000,8.49,0,0.05,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002476190476190476,0.047619047619047616
22,56000,6.0,4,18250,16.7,1,0.33,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0003928571428571429,0.32589285714285715
23,100000,4.0,1,4150,10.65,0,0.04,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00023,0.0415
22,48000,0.0,0,1000,7.29,0,0.02,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004583333333333333,0.020833333333333332
21,39900,0.0,0,12000,7.9,0,0.3,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005263157894736842,0.3007518796992481
25,30000,2.0,1,2000,10.38,0,0.07,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0008333333333333334,0.06666666666666667
25,96000,3.0,1,12000,11.99,0,0.13,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026041666666666666,0.125
25,101424,6.0,0,2000,7.29,0,0.02,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0002464899826471052,0.019719198611768417
26,26400,10.0,2,8500,13.23,0,0.32,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000984848484848485,0.32196969696969696
24,29200,6.0,0,2500,6.76,0,0.09,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008219178082191781,0.08561643835616438
25,44000,2.0,3,10000,15.65,1,0.23,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0005681818181818182,0.22727272727272727
25,45000,2.0,0,11250,9.38,0,0.25,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005555555555555556,0.25
24,56000,8.0,4,20000,16.7,1,0.36,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00042857142857142855,0.35714285714285715
22,33000,1.0,1,5000,10.25,0,0.15,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0006666666666666666,0.15151515151515152
23,68000,5.0,1,11500,9.99,0,0.17,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00033823529411764706,0.16911764705882354
22,37200,2.0,0,10000,6.92,0,0.27,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005913978494623656,0.26881720430107525
22,25200,7.0,3,7500,14.96,1,0.3,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000873015873015873,0.2976190476190476
24,62400,8.0,1,15000,9.45,0,0.24,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0003846153846153846,0.2403846153846154
26,40000,11.0,1,5000,9.91,0,0.13,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00065,0.125
25,80004,9.0,2,20000,14.26,0,0.25,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0003124843757812109,0.24998750062496874
23,55000,7.0,1,4200,9.91,0,0.08,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0004181818181818182,0.07636363636363637
25,100000,2.0,3,21000,16.49,1,0.21,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00025,0.21
22,50004,2.0,0,4000,6.92,0,0.08,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00043996480281577473,0.07999360051195904
21,38400,5.0,1,5000,10.59,0,0.13,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000546875,0.13020833333333334
24,61400,1.0,2,12250,12.23,0,0.2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00039087947882736156,0.1995114006514658
23,53664,7.0,1,15000,10.75,0,0.28,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000428592725104353,0.27951699463327373
22,62000,0.0,2,8400,13.47,0,0.14,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0003548387096774194,0.13548387096774195
22,35325,2.0,3,6500,15.95,1,0.18,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0006227883934890304,0.18400566171266808
25,45600,7.0,2,13000,12.99,0,0.29,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005482456140350877,0.2850877192982456
21,47500,2.0,1,7500,10.99,0,0.16,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00044210526315789476,0.15789473684210525
23,58000,4.0,1,8000,10.37,0,0.14,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.000396551724137931,0.13793103448275862
22,60000,6.0,0,7000,7.14,0,0.12,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.00036666666666666667,0.11666666666666667
22,41604,1.0,1,14400,10.99,0,0.35,4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005287953081434477,0.3461205653302567
23,75000,0.0,1,10000,11.49,0,0.13,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0003066666666666667,0.13333333333333333
26,62500,7.0,2,12000,12.23,0,0.19,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.000416,0.192
22,33685,6.0,2,5000,13.85,0,0.15,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006531096927415764,0.14843402107763098
23,78000,7.0,1,20000,10.99,0,0.26,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0002948717948717949,0.2564102564102564
21,98000,5.0,1,6000,10.59,0,0.06,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021428571428571427,0.061224489795918366
23,85596,5.0,1,6000,10.0,0,0.07,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00026870414505350716,0.07009673349221926
24,45000,1.0,1,12000,10.99,0,0.27,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005333333333333334,0.26666666666666666
23,33359,2.0,0,9000,10.99,1,0.27,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0006894691087862346,0.2697922599598309
26,55000,1.0,0,3200,8.49,0,0.06,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004727272727272727,0.05818181818181818
23,27996,3.0,2,5500,12.53,0,0.2,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0008215459351335905,0.19645663666238034
23,18000,5.0,1,4000,10.99,1,0.22,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012777777777777779,0.2222222222222222
22,95000,1.0,2,7200,12.23,0,0.08,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.00023157894736842104,0.07578947368421053
26,27983,7.0,0,6000,7.88,0,0.21,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0009291355465818532,0.21441589536504307
23,85500,1.0,2,17000,13.11,0,0.2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002690058479532164,0.19883040935672514
26,44400,4.0,2,6500,14.35,0,0.15,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005855855855855856,0.1463963963963964
22,58000,3.0,2,15000,13.79,0,0.26,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0003793103448275862,0.25862068965517243
22,45000,4.0,0,5400,7.29,0,0.12,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004888888888888889,0.12
23,43500,0.0,2,10450,13.57,0,0.24,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0005287356321839081,0.24022988505747125
26,102000,3.0,1,20000,11.36,0,0.2,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00025490196078431374,0.19607843137254902
24,23000,4.0,0,5500,6.54,0,0.24,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0010434782608695651,0.2391304347826087
23,49000,7.0,2,4000,13.99,0,0.08,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00046938775510204083,0.08163265306122448
23,50000,3.0,1,10000,10.99,0,0.2,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00046,0.2
26,85000,1.0,2,15000,12.73,0,0.18,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030588235294117644,0.17647058823529413
22,48000,1.0,1,7200,9.62,0,0.15,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0004583333333333333,0.15
24,30996,7.0,4,7000,16.63,0,0.23,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0007742934572202865,0.22583559168925021
21,22200,2.0,3,2500,16.29,1,0.11,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0009459459459459459,0.11261261261261261
24,25000,0.0,0,4400,6.76,0,0.18,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00096,0.176
22,22596,4.0,1,7500,9.76,1,0.33,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009736236502035758,0.33191715347849177
22,33300,5.0,3,5325,14.59,1,0.16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006606606606606607,0.15990990990990991
24,30000,6.0,4,7750,10.99,0,0.26,4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0008,0.25833333333333336
25,35000,4.0,0,4000,7.51,0,0.11,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0007142857142857143,0.11428571428571428
24,18000,5.0,2,3000,15.27,1,0.17,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0013333333333333333,0.16666666666666666
23,45000,7.0,1,6000,11.49,0,0.13,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005111111111111112,0.13333333333333333
24,65000,5.0,1,9600,11.99,0,0.15,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003692307692307692,0.1476923076923077
26,69000,10.0,3,6200,15.99,1,0.09,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00037681159420289854,0.08985507246376812
26,46000,4.0,0,9000,7.14,0,0.2,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005652173913043478,0.1956521739130435
24,48000,4.0,0,5000,5.99,0,0.1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0005,0.10416666666666667
22,13200,0.0,1,2500,9.91,1,0.19,3,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0016666666666666668,0.1893939393939394
25,49000,9.0,0,7000,6.99,0,0.14,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0005102040816326531,0.14285714285714285
22,60000,0.0,0,5500,7.88,0,0.09,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00036666666666666667,0.09166666666666666
22,26400,1.0,2,3500,15.27,0,0.13,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0008333333333333334,0.13257575757575757
24,42000,2.0,0,7000,8.59,0,0.17,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0005714285714285715,0.16666666666666666
22,50000,4.0,0,10000,9.32,0,0.2,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00044,0.2
24,80000,0.0,0,6000,8.59,0,0.07,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0003,0.075
24,55782,3.0,0,17000,7.51,0,0.3,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0004302463160159191,0.3047578071779427
23,82000,2.0,1,20900,12.69,0,0.25,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028048780487804876,0.2548780487804878
25,46800,5.0,2,12000,13.11,1,0.26,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005341880341880342,0.2564102564102564
23,108000,7.0,1,10000,10.99,1,0.09,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021296296296296298,0.09259259259259259
25,78000,7.0,2,9000,11.78,1,0.12,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0003205128205128205,0.11538461538461539
22,19680,2.0,3,7750,14.83,1,0.39,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0011178861788617887,0.3938008130081301
23,43200,2.0,3,9100,13.24,1,0.21,3,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0005324074074074074,0.21064814814814814
24,80000,8.0,0,5550,8.49,0,0.07,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0003,0.069375
22,50663,0.0,2,7500,13.22,0,0.15,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00043424195172019026,0.1480370289955194
26,122500,1.0,1,10000,10.65,0,0.08,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00021224489795918368,0.08163265306122448
